customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2507-QZPQS,Male,0.0,No,No,0.20833333333333334,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,0.0,No,Electronic check,0.7706467661691543,0.165278098315255
7159-NOKYQ,Male,0.0,Yes,No,0.9305555555555556,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,1.0,Yes,Electronic check,0.7452736318407961,0.7326794368797599
5707-ZMDJP,Male,0.0,Yes,Yes,0.7361111111111112,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,1.0,Yes,Mailed check,0.5119402985074627,0.42820216939764594
8779-YIQQA,Male,0.0,Yes,Yes,0.2916666666666667,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,No,Mailed check,0.01542288557213931,0.03822986383567967
7136-IHZJA,Female,0.0,Yes,Yes,0.5555555555555556,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,0.0,Yes,Mailed check,0.5283582089552238,0.32637895222709434
8966-OIQHG,Female,0.0,Yes,Yes,0.3055555555555556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,No,Bank transfer (automatic),0.024875621890547265,0.05002884837295177
7074-STDCN,Male,0.0,No,No,0.5416666666666666,No,No phone service,DSL,No,No,No,Yes,No,Yes,0.0,Yes,Electronic check,0.22238805970149256,0.17028617585968153
3705-PSNGL,Male,0.0,No,No,0.625,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,Yes,Electronic check,0.021393034825870634,0.10519847680590816
8739-QOTTN,Female,0.0,Yes,No,0.027777777777777776,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Mailed check,0.020895522388059716,0.002659819986152781
1399-OUPJN,Female,0.0,Yes,Yes,0.7916666666666666,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Bank transfer (automatic),0.014925373134328358,0.14461689360720056
0277-BKSQP,Male,0.0,Yes,Yes,0.1111111111111111,Yes,No,DSL,No,No,No,No,Yes,No,0.0,Yes,Electronic check,0.3597014925373134,0.05265405031156243
6502-HCJTI,Male,1.0,Yes,No,0.09722222222222222,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,0.0,Yes,Credit card (automatic),0.7606965174129353,0.07550196168936073
2606-RMDHZ,Male,0.0,No,No,0.08333333333333333,No,No phone service,DSL,No,Yes,No,No,No,No,0.0,Yes,Credit card (automatic),0.12189054726368159,0.021913224094161087
5774-XZTQC,Female,0.0,Yes,Yes,0.09722222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Mailed check,0.021890547263681583,0.01522617124394184
2676-SSLTO,Male,0.0,No,No,0.6805555555555556,Yes,Yes,DSL,No,No,No,Yes,Yes,No,1.0,Yes,Bank transfer (automatic),0.47661691542288565,0.3669743826448188
6266-QHOJZ,Female,0.0,No,No,0.9027777777777778,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,0.5,Yes,Electronic check,0.7124378109452736,0.6722651742441725
7269-JISCY,Female,0.0,No,No,0.7638888888888888,Yes,No,DSL,No,No,No,No,No,No,0.5,No,Bank transfer (automatic),0.26666666666666666,0.2819986152780983
0363-SVHYR,Male,0.0,Yes,Yes,0.9861111111111112,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1.0,No,Bank transfer (automatic),0.6825870646766169,0.7206323563351027
8547-NSBBO,Male,0.0,No,No,0.4861111111111111,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,0.0,Yes,Mailed check,0.7810945273631841,0.3905608123701823
8258-GSTJK,Male,1.0,No,No,0.041666666666666664,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.0,Yes,Electronic check,0.5845771144278606,0.025265405031156242
6861-OKBCE,Female,0.0,No,Yes,0.1527777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Credit card (automatic),0.01840796019900499,0.023372951765520424
9940-RHLFB,Female,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,Yes,No,No,No,0.0,No,Electronic check,0.5676616915422885,0.006519732287099007
6591-QGOYB,Male,0.0,No,No,0.2361111111111111,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,0.0,Yes,Bank transfer (automatic),0.8796019900497513,0.19078006000461573
9070-BCKQP,Female,0.0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,1.0,Yes,Credit card (automatic),0.9144278606965175,0.9072697899838449
6421-SZVEM,Female,0.0,Yes,Yes,0.3888888888888889,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,0.5,Yes,Bank transfer (automatic),0.6427860696517412,0.2656358181398569
1328-EUZHC,Female,0.0,Yes,No,0.25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Mailed check,0.01840796019900499,0.04058389106854373
2995-UPRYS,Female,1.0,Yes,No,0.5555555555555556,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,0.5,Yes,Credit card (automatic),0.8054726368159204,0.4665820447726748
8878-RYUKI,Female,0.0,No,No,0.7222222222222222,Yes,No,DSL,No,No,Yes,No,No,Yes,0.0,Yes,Electronic check,0.40995024875621894,0.3490537733671821
9633-DENPU,Female,0.0,Yes,No,0.6527777777777778,Yes,No,DSL,No,Yes,No,No,Yes,No,0.0,Yes,Bank transfer (automatic),0.4014925373134329,0.3120932379413801
7811-JIVPF,Female,0.0,No,No,0.3194444444444444,Yes,No,DSL,No,No,Yes,No,No,No,0.0,No,Credit card (automatic),0.3129353233830846,0.12259981537041312
7113-HIPFI,Male,0.0,Yes,Yes,0.9166666666666666,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,1.0,No,Mailed check,0.47363184079601983,0.47060350796215095
8541-QVFKM,Female,0.0,No,No,0.1111111111111111,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.0,Yes,Electronic check,0.5497512437810945,0.07078236787445188
6686-YPGHK,Male,1.0,No,No,0.6527777777777778,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,0.0,No,Mailed check,0.6691542288557214,0.4642857142857143
1383-EZRWL,Female,0.0,No,No,0.09722222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Mailed check,0.017910447761194038,0.016853219478421416
9258-CNWAC,Female,0.0,Yes,Yes,0.9861111111111112,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1.0,No,Credit card (automatic),0.9492537313432836,0.9402261712439418
5371-VYLSX,Female,1.0,No,No,0.6944444444444444,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,0.0,Yes,Electronic check,0.6482587064676617,0.47252480960073845
6374-AFWOX,Male,0.0,Yes,No,0.6388888888888888,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,1.0,No,Mailed check,0.47164179104477616,0.34945188091391644
4759-TRPLW,Male,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,No,No,0.0,No,Electronic check,0.518905472636816,0.005954304177244405
5317-FLPJF,Female,0.0,No,No,0.9166666666666666,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,1.0,Yes,Bank transfer (automatic),0.42885572139303485,0.4817216708977613
7621-VPNET,Female,0.0,Yes,No,0.5833333333333334,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,0.0,Yes,Credit card (automatic),0.673134328358209,0.428219478421417
6034-YMTOB,Female,0.0,No,No,0.06944444444444445,Yes,No,Fiber optic,No,No,No,Yes,No,No,0.0,Yes,Mailed check,0.5711442786069653,0.04392453265635818
8563-IIOXK,Male,0.0,Yes,Yes,0.09722222222222222,Yes,No,DSL,Yes,No,No,No,No,No,0.5,Yes,Electronic check,0.31343283582089554,0.0360604661897069
4903-CNOZC,Male,0.0,No,No,0.4027777777777778,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,0.5,No,Credit card (automatic),0.5238805970149254,0.2245326563581814
4353-HYOJD,Female,0.0,Yes,Yes,0.375,Yes,No,DSL,No,Yes,No,No,No,No,0.0,No,Mailed check,0.3144278606965174,0.15201361643203326
8020-BWHYL,Female,1.0,No,No,0.20833333333333334,Yes,No,Fiber optic,No,Yes,No,No,No,No,0.0,Yes,Credit card (automatic),0.5676616915422885,0.13023886452804062
7267-FRMJW,Female,0.0,Yes,Yes,0.3472222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Mailed check,0.01840796019900499,0.05391760904684976
2982-VPSGI,Female,0.0,Yes,No,0.1527777777777778,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0.0,Yes,Electronic check,0.753731343283582,0.12232864066466653
4188-FRABG,Male,0.0,Yes,No,0.7916666666666666,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,0.0,Yes,Electronic check,0.8437810945273632,0.6816235864297253
8199-ZLLSA,Male,0.0,No,No,0.9305555555555556,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0.5,Yes,Bank transfer (automatic),0.9960199004975124,0.8983787214401107
4128-ETESU,Female,1.0,Yes,No,0.6527777777777778,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0.0,No,Electronic check,0.8104477611940298,0.5456265866605123
0620-DLSLK,Female,0.0,No,No,0.18055555555555555,Yes,No,Fiber optic,No,No,No,No,Yes,No,0.0,Yes,Mailed check,0.6333333333333334,0.11655896607431343
4625-EWPTF,Male,0.0,No,No,0.1111111111111111,No,No phone service,DSL,Yes,No,No,No,No,No,0.0,Yes,Electronic check,0.12139303482587065,0.02396145857373644
5980-NOPLP,Female,0.0,Yes,No,0.6111111111111112,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0.0,Yes,Electronic check,0.7746268656716417,0.5014193399492269
3850-OKINF,Male,0.0,Yes,Yes,0.9861111111111112,Yes,Yes,DSL,Yes,No,No,No,Yes,No,0.5,Yes,Electronic check,0.4771144278606965,0.5393203323332564
6892-XPFPU,Male,1.0,Yes,No,0.3333333333333333,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0.0,Yes,Electronic check,0.8557213930348259,0.27868682206323564
8010-EZLOU,Male,1.0,No,No,0.20833333333333334,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0.0,Yes,Electronic check,0.6164179104477612,0.13829333025617355
1156-ZFYDO,Female,0.0,No,No,0.013888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Electronic check,0.014925373134328358,0.0001096238172167089
3295-YVUSR,Male,1.0,No,No,0.027777777777777776,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.0,Yes,Mailed check,0.5407960199004974,0.015635818139856913
8016-NCFVO,Male,1.0,No,No,0.7638888888888888,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0.0,Yes,Electronic check,0.9776119402985075,0.7343353334871914
4119-ZYPZY,Male,1.0,No,No,0.9861111111111112,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,1.0,Yes,Electronic check,0.881094527363184,0.8774982690976229
5549-ZGHFB,Male,0.0,Yes,Yes,0.6944444444444444,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Mailed check,0.06666666666666667,0.1433937225940457
7577-SWIFR,Male,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0.0,Yes,Electronic check,0.7064676616915423,0.008129471497807524
0303-WMMRN,Male,0.0,No,No,0.06944444444444445,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,Yes,Mailed check,0.009950248756218905,0.007760212324024925
6408-OTUBZ,Female,0.0,No,No,0.9166666666666666,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,0.5,Yes,Bank transfer (automatic),0.8587064676616916,0.7800888529886915
5204-HMGYF,Female,0.0,Yes,Yes,0.6805555555555556,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0.5,Yes,Mailed check,0.6860696517412935,0.49921532425571197
1078-TDCRN,Female,1.0,Yes,No,0.041666666666666664,No,No phone service,DSL,No,Yes,No,No,No,No,0.0,Yes,Electronic check,0.12437810945273632,0.007390953150242326
3727-OVPRY,Male,0.0,Yes,Yes,0.9166666666666666,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,Yes,Credit card (automatic),0.07412935323383084,0.19567851373182552
3797-FKOGQ,Male,0.0,No,Yes,0.1527777777777778,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0.0,No,Electronic check,0.6761194029850747,0.1009000692360951
7622-NXQZR,Male,0.0,No,No,0.3888888888888889,No,No phone service,DSL,No,No,No,Yes,No,No,0.0,Yes,Credit card (automatic),0.11791044776119404,0.09139741518578352
6196-HBOBZ,Male,0.0,Yes,No,0.9027777777777778,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,1.0,Yes,Electronic check,0.8069651741293532,0.7302965612739442
3970-XGJDU,Female,0.0,No,No,0.8611111111111112,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,Yes,Credit card (automatic),0.009452736318407953,0.12749249942303256
7017-VFULY,Female,0.0,Yes,No,0.027777777777777776,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Bank transfer (automatic),0.01840796019900499,0.0028098315255019614
5562-YJQGT,Female,0.0,No,No,0.027777777777777776,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Credit card (automatic),0.020895522388059716,0.001880913916455112
8807-OPMBM,Female,0.0,Yes,Yes,0.7638888888888888,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,Yes,Credit card (automatic),0.07363184079601989,0.15799676898222942
5439-WIKXB,Male,1.0,Yes,No,0.5694444444444444,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,0.0,Yes,Electronic check,0.7592039800995024,0.4422628663743364
9874-QLCLH,Female,0.0,Yes,Yes,0.2361111111111111,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,0.0,Yes,Electronic check,0.8552238805970149,0.19901915531963998
8294-UIMBA,Female,0.0,No,No,0.4166666666666667,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,0.5,Yes,Bank transfer (automatic),0.7577114427860697,0.30225017309023766
8109-YUOHE,Male,0.0,No,No,0.2361111111111111,Yes,No,DSL,Yes,Yes,No,No,No,No,0.5,No,Mailed check,0.3766169154228856,0.10710246942072468
5840-NVDCG,Female,0.0,Yes,Yes,0.2222222222222222,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,1.0,No,Bank transfer (automatic),0.4975124378109453,0.12647703669513038
8092-NLTGF,Male,0.0,No,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Bank transfer (automatic),0.06467661691542288,0.20295407339026078
5928-QLDHB,Male,0.0,No,No,0.125,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.0,Yes,Electronic check,0.5771144278606966,0.07685783521809371
9840-EFJQB,Female,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,Yes,No,No,No,No,0.0,No,Electronic check,0.5582089552238806,0.006410108469882298
0696-UKTOX,Male,0.0,No,Yes,0.3194444444444444,Yes,No,DSL,No,Yes,No,Yes,No,No,0.0,No,Electronic check,0.3572139303482587,0.14927879067620586
4801-KFYKL,Male,0.0,No,Yes,0.1111111111111111,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Bank transfer (automatic),0.01194029850746268,0.016201246249711514
3472-OAOOR,Male,0.0,Yes,Yes,0.2638888888888889,No,No phone service,DSL,Yes,Yes,No,No,No,No,0.0,Yes,Mailed check,0.16616915422885575,0.06824371105469652
6135-OZQVA,Female,0.0,No,No,0.09722222222222222,Yes,Yes,DSL,Yes,No,No,No,No,No,0.0,Yes,Electronic check,0.3522388059701492,0.04448996076621279
8062-YBDOE,Male,1.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,No,No,0.0,Yes,Electronic check,0.5114427860696518,0.005867759058389108
2252-JHJGE,Male,0.0,No,No,0.8472222222222222,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,0.5,No,Electronic check,0.8532338308457711,0.7321313177936764
4188-PCPIG,Female,0.0,Yes,No,0.7916666666666666,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,1.0,Yes,Credit card (automatic),0.5184079601990049,0.4737883683360258
6000-APYLU,Male,0.0,No,No,0.125,Yes,No,Fiber optic,No,No,No,No,No,Yes,0.0,Yes,Electronic check,0.6223880597014925,0.08011770136164321
7105-BENQF,Male,0.0,No,Yes,0.20833333333333334,Yes,No,DSL,Yes,No,Yes,No,No,Yes,0.5,No,Mailed check,0.4636815920398009,0.10754096468959151
7721-DVEKZ,Female,0.0,No,No,0.013888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Mailed check,0.013930348258706454,9.808446803600252e-05
3566-VVORZ,Female,0.0,Yes,No,0.16666666666666666,Yes,No,DSL,No,No,No,No,No,No,0.0,No,Bank transfer (automatic),0.2751243781094527,0.05621393953381029
9507-HSMMZ,Male,0.0,No,No,0.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Mailed check,0.017412935323383085,0.13049273021001617
2480-SQIOB,Male,0.0,Yes,Yes,0.05555555555555555,Yes,No,DSL,No,No,No,No,No,No,0.0,No,Electronic check,0.2641791044776119,0.017407108239095314
0947-IDHRQ,Female,0.0,No,No,0.09722222222222222,Yes,No,Fiber optic,No,No,No,No,Yes,No,0.0,Yes,Mailed check,0.617412935323383,0.05860835448880684
7813-TKCVO,Female,0.0,Yes,No,0.2777777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,No,Mailed check,0.020895522388059716,0.04319755365797369
0128-MKWSG,Female,0.0,No,Yes,0.3611111111111111,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,0.0,No,Mailed check,0.2741293532338308,0.13018693745672744
3672-YITQD,Male,1.0,Yes,No,0.5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0.0,Yes,Electronic check,0.6552238805970149,0.346503577198246
4350-ZTLPI,Female,0.0,Yes,No,0.7361111111111112,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0.5,Yes,Bank transfer (automatic),0.9024875621890548,0.6576736672051696
9048-JVYVF,Male,0.0,No,No,0.041666666666666664,Yes,No,DSL,No,No,No,Yes,Yes,Yes,0.0,Yes,Electronic check,0.5084577114427861,0.01991114701130856
0361-HJRDX,Female,0.0,No,No,0.9444444444444444,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1.0,No,Credit card (automatic),0.4587064676616915,0.5216708977613663
5727-MYATE,Male,0.0,Yes,Yes,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1.0,Yes,Credit card (automatic),0.7218905472636815,0.7360720055388876
3823-KYNQY,Male,0.0,No,No,0.16666666666666666,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,No,Credit card (automatic),0.06666666666666667,0.030186937456727438
8988-ECPJR,Female,1.0,Yes,Yes,0.4722222222222222,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0.0,Yes,Mailed check,0.6104477611940298,0.31150473113316407
7570-WELNY,Female,0.0,Yes,No,0.9444444444444444,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,1.0,Yes,Bank transfer (automatic),0.6611940298507463,0.6568486037387491
3021-VLNRJ,Female,0.0,No,Yes,0.6944444444444444,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,0.5,Yes,Credit card (automatic),0.5228855721393034,0.3991864758827602
3776-EKTKM,Female,1.0,No,No,0.013888888888888888,No,No phone service,DSL,No,No,No,No,Yes,No,0.0,Yes,Electronic check,0.1810945273631841,0.002036695130394646
2080-CAZNM,Female,1.0,No,No,0.5694444444444444,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0.0,Yes,Electronic check,0.8572139303482588,0.4748615278098315
1028-FFNJK,Male,1.0,Yes,No,0.4166666666666667,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,0.0,Yes,Electronic check,0.8283582089552238,0.3345084237249019
6907-FLBER,Male,0.0,No,No,0.013888888888888888,Yes,Yes,DSL,No,Yes,No,No,No,No,0.0,No,Electronic check,0.3587064676616915,0.004096468959150704
3001-UNBTL,Male,1.0,Yes,Yes,0.4027777777777778,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0.0,Yes,Electronic check,0.8527363184079603,0.3399492268636049
5982-PSMKW,Female,0.0,Yes,Yes,0.3194444444444444,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1.0,Yes,Credit card (automatic),0.7248756218905472,0.2515001153934918
3507-GASNP,Male,0.0,No,Yes,0.8333333333333334,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Mailed check,0.016915422885572132,0.1351373182552504
7096-ZNBZI,Female,0.0,Yes,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Credit card (automatic),0.08159203980099501,0.2187514424186476
